name,city,description,rating,keywords,name_raw,city_raw,description_raw,content,maps_link
buon don,dak lak,buon don nam tai tinh dak lak viet nam la mot vung dat noi tieng voi van hoa dac sac va khung canh thien nhien hung vi day la vung dat cua nguoi dan toc e de va mnong noi ban co the kham pha nhung net van hoa doc dao va cac hoat dong thu vi,3.6,du lich thien nhien canh dep,Buôn Đôn,Đắk Lắk,"Buôn Đôn, nằm tại tỉnh Đắk Lắk, Việt Nam, là một vùng đất nổi tiếng với văn hóa đặc sắc và khung cảnh thiên nhiên hùng vĩ. Đây là vùng đất của người dân tộc Ê-đê và Mnông, nơi bạn có thể khám phá những nét văn hóa độc đáo và các hoạt động thú vị",buon don dak lak buon don nam tai tinh dak lak viet nam la mot vung dat noi tieng voi van hoa dac sac va khung canh thien nhien hung vi day la vung dat cua nguoi dan toc e de va mnong noi ban co the kham pha nhung net van hoa doc dao va cac hoat dong thu vi du lich thien nhien canh dep du lich thien nhien canh dep,https://www.google.com/maps/search/?api=1&query=Bu%C3%B4n%20%C4%90%C3%B4n%20%C4%90%E1%BA%AFk%20L%E1%BA%AFk
ho lak,dak lak,ho lak la mot ho nuoc lon tai viet nam nam o phia tay bac tinh lam dong ho nay duoc biet den voi canh quan thien nhien tuyet dep va da dang sinh hoc phong phu ho lak cung la mot diem den thu hut du khach voi cac hoat dong nhu lan bien cau ca va du thuyen,3.4,lich su van hoa kham pha,Hồ Lắk,Đắk Lắk,"Hồ Lắk là một hồ nước lớn tại Việt Nam, nằm ở phía tây bắc tỉnh Lâm Đồng. Hồ này được biết đến với cảnh quan thiên nhiên tuyệt đẹp và đa dạng sinh học phong phú. Hồ Lắk cũng là một điểm đến thu hút du khách với các hoạt động như lặn biển, câu cá, và du thuyền",ho lak dak lak ho lak la mot ho nuoc lon tai viet nam nam o phia tay bac tinh lam dong ho nay duoc biet den voi canh quan thien nhien tuyet dep va da dang sinh hoc phong phu ho lak cung la mot diem den thu hut du khach voi cac hoat dong nhu lan bien cau ca va du thuyen lich su van hoa kham pha lich su van hoa kham pha,https://www.google.com/maps/search/?api=1&query=H%E1%BB%93%20L%E1%BA%AFk%20%C4%90%E1%BA%AFk%20L%E1%BA%AFk
thac dray nur,dak lak,thac dray nur nam o tinh dak lak la mot trong nhung thac nuoc dep va hung vi nhat cua tay nguyen thac nay nam ben dong song serepok noi tieng voi ve dep hoang so va huyen bi,3.9,dia danh noi tieng bieu tuong,Thác Dray Nur,Đắk Lắk,"Thác Dray Nur, nằm ở tỉnh Đắk Lắk, là một trong những thác nước đẹp và hùng vĩ nhất của Tây Nguyên. Thác này nằm bên dòng sông Sêrêpôk, nổi tiếng với vẻ đẹp hoang sơ và huyền bí",thac dray nur dak lak thac dray nur nam o tinh dak lak la mot trong nhung thac nuoc dep va hung vi nhat cua tay nguyen thac nay nam ben dong song serepok noi tieng voi ve dep hoang so va huyen bi dia danh noi tieng bieu tuong dia danh noi tieng bieu tuong,https://www.google.com/maps/search/?api=1&query=Th%C3%A1c%20Dray%20Nur%20%C4%90%E1%BA%AFk%20L%E1%BA%AFk
bao tang ca phe the gioi,dak lak,bao tang the gioi ca phe toa lac tai buon ma thuot dak lak la mot diem den hap dan cho nhung ai yeu thich ca phe va muon tim hieu ve van hoa ca phe toan cau,3.7,thu gian yen binh du lich sinh thai,Bảo tàng cà phê Thế giới,Đắk Lắk,"Bảo tàng Thế giới Cà phê, tọa lạc tại Buôn Ma Thuột, Đắk Lắk, là một điểm đến hấp dẫn cho những ai yêu thích cà phê và muốn tìm hiểu về văn hóa cà phê toàn cầu",bao tang ca phe the gioi dak lak bao tang the gioi ca phe toa lac tai buon ma thuot dak lak la mot diem den hap dan cho nhung ai yeu thich ca phe va muon tim hieu ve van hoa ca phe toan cau thu gian yen binh du lich sinh thai thu gian yen binh du lich sinh thai,https://www.google.com/maps/search/?api=1&query=B%E1%BA%A3o%20t%C3%A0ng%20c%C3%A0%20ph%C3%AA%20Th%E1%BA%BF%20gi%E1%BB%9Bi%20%C4%90%E1%BA%AFk%20L%E1%BA%AFk
khu du lich ko tam,dak lak,khu du lich ko tam toa lac tai buon ma thuot dak lak la mot diem den sinh thai va van hoa noi bat cua tay nguyen voi dien tich khoang 13 hecta ko tam mang den cho du khach mot khong gian thien nhien hoang so va yen binh cung voi nhung net van hoa dac sac cua nguoi dan toc e de,3,bao ton dong vat thuc vat,Khu du lịch Ko Tam,Đắk Lắk,"Khu du lịch Ko Tam, tọa lạc tại Buôn Ma Thuột, Đắk Lắk, là một điểm đến sinh thái và văn hóa nổi bật của Tây Nguyên. Với diện tích khoảng 13 hecta, Ko Tam mang đến cho du khách một không gian thiên nhiên hoang sơ và yên bình, cùng với những nét văn hóa đặc sắc của người dân tộc Ê-đê",khu du lich ko tam dak lak khu du lich ko tam toa lac tai buon ma thuot dak lak la mot diem den sinh thai va van hoa noi bat cua tay nguyen voi dien tich khoang 13 hecta ko tam mang den cho du khach mot khong gian thien nhien hoang so va yen binh cung voi nhung net van hoa dac sac cua nguoi dan toc e de bao ton dong vat thuc vat bao ton dong vat thuc vat,https://www.google.com/maps/search/?api=1&query=Khu%20du%20l%E1%BB%8Bch%20Ko%20Tam%20%C4%90%E1%BA%AFk%20L%E1%BA%AFk
cong vien dia chat dak nong,dak nong,cong vien dia chat dak nong noi tieng voi he thong hang dong nui lua doc dao bao gom gan 50 hang dong voi tong chieu dai hon 10 000 met cong vien dia chat dak nong khong chi la noi bao ton cac gia tri dia chat ma con la noi luu giu va gioi thieu van hoa cua cac dan toc ban dia nhu nguoi ma nguoi mnong va nguoi e de,4.3,di san lich su van hoa,Công viên địa chất Đắk Nông,Đắk Nông,"Công viên Địa chất Đắk Nông nổi tiếng với hệ thống hang động núi lửa độc đáo, bao gồm gần 50 hang động với tổng chiều dài hơn 10.000 mét. Công viên Địa chất Đắk Nông không chỉ là nơi bảo tồn các giá trị địa chất, mà còn là nơi lưu giữ và giới thiệu văn hóa của các dân tộc bản địa như người Mạ, người Mnông và người Ê-đê",cong vien dia chat dak nong dak nong cong vien dia chat dak nong noi tieng voi he thong hang dong nui lua doc dao bao gom gan 50 hang dong voi tong chieu dai hon 10 000 met cong vien dia chat dak nong khong chi la noi bao ton cac gia tri dia chat ma con la noi luu giu va gioi thieu van hoa cua cac dan toc ban dia nhu nguoi ma nguoi mnong va nguoi e de di san lich su van hoa di san lich su van hoa,https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20vi%C3%AAn%20%C4%91%E1%BB%8Ba%20ch%E1%BA%A5t%20%C4%90%E1%BA%AFk%20N%C3%B4ng%20%C4%90%E1%BA%AFk%20N%C3%B4ng
thac dray sap,dak nong,thac dray sap con duoc goi la thac khoi la mot trong nhung thac nuoc dep va hung vi nhat cua tay nguyen,3.4,dia phuong doc dao kham pha,Thác Dray Sap,Đắk Nông,"Thác Dray Sap, còn được gọi là Thác Khói, là một trong những thác nước đẹp và hùng vĩ nhất của Tây Nguyên",thac dray sap dak nong thac dray sap con duoc goi la thac khoi la mot trong nhung thac nuoc dep va hung vi nhat cua tay nguyen dia phuong doc dao kham pha dia phuong doc dao kham pha,https://www.google.com/maps/search/?api=1&query=Th%C3%A1c%20Dray%20Sap%20%C4%90%E1%BA%AFk%20N%C3%B4ng
hang dong chu bluk,dak nong,hang dong chu bluk nam o huyen krong no tinh dak nong la he thong hang dong nui lua dai nhat dong nam a hang dong chu bluk noi bat voi ve dep hoang so va ky bi voi nhung cau truc da bazan doc dao va he sinh thai phong phu day la diem den ly tuong cho nhung ai yeu thich kham pha va mao hiem boi viec tiep can hang dong khong he de dang va doi hoi su huong dan cua nguoi dan dia phuong,4.8,thien nhien du lich hoa binh,Hang động Chư Bluk,Đắk Nông,"Hang động Chư Bluk, nằm ở huyện Krông Nô, tỉnh Đắk Nông, là hệ thống hang động núi lửa dài nhất Đông Nam Á. Hang động Chư Bluk nổi bật với vẻ đẹp hoang sơ và kỳ bí, với những cấu trúc đá bazan độc đáo và hệ sinh thái phong phú. Đây là điểm đến lý tưởng cho những ai yêu thích khám phá và mạo hiểm, bởi việc tiếp cận hang động không hề dễ dàng và đòi hỏi sự hướng dẫn của người dân địa phương",hang dong chu bluk dak nong hang dong chu bluk nam o huyen krong no tinh dak nong la he thong hang dong nui lua dai nhat dong nam a hang dong chu bluk noi bat voi ve dep hoang so va ky bi voi nhung cau truc da bazan doc dao va he sinh thai phong phu day la diem den ly tuong cho nhung ai yeu thich kham pha va mao hiem boi viec tiep can hang dong khong he de dang va doi hoi su huong dan cua nguoi dan dia phuong thien nhien du lich hoa binh thien nhien du lich hoa binh,https://www.google.com/maps/search/?api=1&query=Hang%20%C4%91%E1%BB%99ng%20Ch%C6%B0%20Bluk%20%C4%90%E1%BA%AFk%20N%C3%B4ng
ho ea sno,dak nong,ho ea sno duoc bao quanh boi he sinh thai thuc vat da dang va phong phu la noi sinh song cua nhieu cong dong dan toc ban dia khung canh noi day mang lai cam giac binh yen va thu tha,4.6,canh quan dia danh noi bat,Hồ Ea Snô,Đắk Nông,"Hồ Ea Snô được bao quanh bởi hệ sinh thái thực vật đa dạng và phong phú, là nơi sinh sống của nhiều cộng đồng dân tộc bản địa. Khung cảnh nơi đây mang lại cảm giác bình yên và thư thá",ho ea sno dak nong ho ea sno duoc bao quanh boi he sinh thai thuc vat da dang va phong phu la noi sinh song cua nhieu cong dong dan toc ban dia khung canh noi day mang lai cam giac binh yen va thu tha canh quan dia danh noi bat canh quan dia danh noi bat,https://www.google.com/maps/search/?api=1&query=H%E1%BB%93%20Ea%20Sn%C3%B4%20%C4%90%E1%BA%AFk%20N%C3%B4ng
khu bao ton thien nhien nam nung,dak nong,khu bao ton nam o tinh dak nong noi tieng voi he sinh thai da dang gom rung nguyen sinh thac nuoc hung vi va nhieu loai dong thuc vat quy hiem day la dia diem ly tuong cho cac hoat dong kham pha thien nhien trekking va nghien cuu sinh thai,4.3,kham pha thien nhien thu gian,Khu bảo tồn thiên nhiên Nâm Nung,Đắk Nông,"Khu bảo tồn nằm ở tỉnh Đắk Nông, nổi tiếng với hệ sinh thái đa dạng gồm rừng nguyên sinh, thác nước hùng vĩ và nhiều loài động thực vật quý hiếm. Đây là địa điểm lý tưởng cho các hoạt động khám phá thiên nhiên, trekking, và nghiên cứu sinh thái.",khu bao ton thien nhien nam nung dak nong khu bao ton nam o tinh dak nong noi tieng voi he sinh thai da dang gom rung nguyen sinh thac nuoc hung vi va nhieu loai dong thuc vat quy hiem day la dia diem ly tuong cho cac hoat dong kham pha thien nhien trekking va nghien cuu sinh thai kham pha thien nhien thu gian kham pha thien nhien thu gian,https://www.google.com/maps/search/?api=1&query=Khu%20b%E1%BA%A3o%20t%E1%BB%93n%20thi%C3%AAn%20nhi%C3%AAn%20N%C3%A2m%20Nung%20%C4%90%E1%BA%AFk%20N%C3%B4ng
doi a1,dien bien,doi a1 la mot trong nhung di tich lich su quan trong trong chien dich dien bien phu noi tung dien ra cac tran danh khoc liet hien nay noi day tro thanh diem tham quan voi ham chien dau he thong giao thong hao va bao ton nhieu hien vat lich su,3.7,du lich thien nhien canh dep,Đồi A1,Điện Biên,"Đồi A1 là một trong những di tích lịch sử quan trọng trong chiến dịch Điện Biên Phủ, nơi từng diễn ra các trận đánh khốc liệt. Hiện nay, nơi đây trở thành điểm tham quan với hầm chiến đấu, hệ thống giao thông hào và bảo tồn nhiều hiện vật lịch sử.",doi a1 dien bien doi a1 la mot trong nhung di tich lich su quan trong trong chien dich dien bien phu noi tung dien ra cac tran danh khoc liet hien nay noi day tro thanh diem tham quan voi ham chien dau he thong giao thong hao va bao ton nhieu hien vat lich su du lich thien nhien canh dep du lich thien nhien canh dep,https://www.google.com/maps/search/?api=1&query=%C4%90%E1%BB%93i%20A1%20%C4%90i%E1%BB%87n%20Bi%C3%AAn
ham de castries,dien bien,day la noi o va chi huy cua tuong de castries trong chien dich dien bien phu ham duoc xay dung kien co va hien nay la di tich lich su duoc bao ton de tai hien lai chien truong nam xua,3.5,lich su van hoa kham pha,Hầm De Castries,Điện Biên,Đây là nơi ở và chỉ huy của tướng De Castries trong chiến dịch Điện Biên Phủ. Hầm được xây dựng kiên cố và hiện nay là di tích lịch sử được bảo tồn để tái hiện lại chiến trường năm xưa.,ham de castries dien bien day la noi o va chi huy cua tuong de castries trong chien dich dien bien phu ham duoc xay dung kien co va hien nay la di tich lich su duoc bao ton de tai hien lai chien truong nam xua lich su van hoa kham pha lich su van hoa kham pha,https://www.google.com/maps/search/?api=1&query=H%E1%BA%A7m%20De%20Castries%20%C4%90i%E1%BB%87n%20Bi%C3%AAn
bao tang chien thang dien bien phu,dien bien,bao tang luu giu cac hien vat tu lieu va hinh anh ve chien dich dien bien phu tai hien lich su hao hung cua dan toc viet nam day la diem den khong the bo qua khi ghe tham dien bien,4.8,dia danh noi tieng bieu tuong,Bảo tàng chiến thắng Điện Biên Phủ,Điện Biên,"Bảo tàng lưu giữ các hiện vật, tư liệu và hình ảnh về chiến dịch Điện Biên Phủ, tái hiện lịch sử hào hùng của dân tộc Việt Nam. Đây là điểm đến không thể bỏ qua khi ghé thăm Điện Biên.",bao tang chien thang dien bien phu dien bien bao tang luu giu cac hien vat tu lieu va hinh anh ve chien dich dien bien phu tai hien lich su hao hung cua dan toc viet nam day la diem den khong the bo qua khi ghe tham dien bien dia danh noi tieng bieu tuong dia danh noi tieng bieu tuong,https://www.google.com/maps/search/?api=1&query=B%E1%BA%A3o%20t%C3%A0ng%20chi%E1%BA%BFn%20th%E1%BA%AFng%20%C4%90i%E1%BB%87n%20Bi%C3%AAn%20Ph%E1%BB%A7%20%C4%90i%E1%BB%87n%20Bi%C3%AAn
canh dong muong thanh,dien bien,canh dong lua lon nhat vung tay bac noi tieng voi ve dep tho mong va vai tro quan trong trong lich su chien dich dien bien phu canh quan o day thay doi theo mua vu thu hut nhieu du khach den chiem nguong,3.7,thu gian yen binh du lich sinh thai,Cánh đồng Mường Thanh,Điện Biên,"Cánh đồng lúa lớn nhất vùng Tây Bắc, nổi tiếng với vẻ đẹp thơ mộng và vai trò quan trọng trong lịch sử chiến dịch Điện Biên Phủ. Cảnh quan ở đây thay đổi theo mùa vụ, thu hút nhiều du khách đến chiêm ngưỡng.",canh dong muong thanh dien bien canh dong lua lon nhat vung tay bac noi tieng voi ve dep tho mong va vai tro quan trong trong lich su chien dich dien bien phu canh quan o day thay doi theo mua vu thu hut nhieu du khach den chiem nguong thu gian yen binh du lich sinh thai thu gian yen binh du lich sinh thai,https://www.google.com/maps/search/?api=1&query=C%C3%A1nh%20%C4%91%E1%BB%93ng%20M%C6%B0%E1%BB%9Dng%20Thanh%20%C4%90i%E1%BB%87n%20Bi%C3%AAn
tuong dai chien thang dien bien phu,dien bien,tuong dai nam tren doi d1 la bieu tuong cua chien thang lich su dien bien phu day la noi ton vinh su hy sinh va chien cong cua cac chien si viet nam dong thoi cung la diem ngam toan canh thanh pho dien bien,4.1,bao ton dong vat thuc vat,Tượng đài chiến thắng Điện Biên Phủ,Điện Biên,"Tượng đài nằm trên đồi D1, là biểu tượng của chiến thắng lịch sử Điện Biên Phủ. Đây là nơi tôn vinh sự hy sinh và chiến công của các chiến sĩ Việt Nam, đồng thời cũng là điểm ngắm toàn cảnh thành phố Điện Biên.",tuong dai chien thang dien bien phu dien bien tuong dai nam tren doi d1 la bieu tuong cua chien thang lich su dien bien phu day la noi ton vinh su hy sinh va chien cong cua cac chien si viet nam dong thoi cung la diem ngam toan canh thanh pho dien bien bao ton dong vat thuc vat bao ton dong vat thuc vat,https://www.google.com/maps/search/?api=1&query=T%C6%B0%E1%BB%A3ng%20%C4%91%C3%A0i%20chi%E1%BA%BFn%20th%E1%BA%AFng%20%C4%90i%E1%BB%87n%20Bi%C3%AAn%20Ph%E1%BB%A7%20%C4%90i%E1%BB%87n%20Bi%C3%AAn
vuon quoc gia cat tien,dong nai,mot trong nhung vuon quoc gia noi tieng nhat viet nam nam o tinh dong nai noi day so huu he sinh thai phong phu voi nhieu loai dong thuc vat quy hiem cung cac hoat dong nhu kham pha rung ngam chim va da ngoai,4.9,di san lich su van hoa,Vườn quốc gia Cát Tiên,Đồng Nai,"Một trong những vườn quốc gia nổi tiếng nhất Việt Nam, nằm ở tỉnh Đồng Nai. Nơi đây sở hữu hệ sinh thái phong phú với nhiều loài động thực vật quý hiếm, cùng các hoạt động như khám phá rừng, ngắm chim và dã ngoại.",vuon quoc gia cat tien dong nai mot trong nhung vuon quoc gia noi tieng nhat viet nam nam o tinh dong nai noi day so huu he sinh thai phong phu voi nhieu loai dong thuc vat quy hiem cung cac hoat dong nhu kham pha rung ngam chim va da ngoai di san lich su van hoa di san lich su van hoa,https://www.google.com/maps/search/?api=1&query=V%C6%B0%E1%BB%9Dn%20qu%E1%BB%91c%20gia%20C%C3%A1t%20Ti%C3%AAn%20%C4%90%E1%BB%93ng%20Nai
khu du lich buu long,dong nai,duoc vi nhu vinh ha long thu nho o dong nai buu long noi bat voi ho nuoc trong xanh nui da va canh quan tho mong day la noi ly tuong cho cac hoat dong da ngoai cam trai va chup anh,3.3,dia phuong doc dao kham pha,Khu du lịch Bửu Long,Đồng Nai,"Được ví như “Vịnh Hạ Long thu nhỏ” ở Đồng Nai, Bửu Long nổi bật với hồ nước trong xanh, núi đá và cảnh quan thơ mộng. Đây là nơi lý tưởng cho các hoạt động dã ngoại, cắm trại và chụp ảnh.",khu du lich buu long dong nai duoc vi nhu vinh ha long thu nho o dong nai buu long noi bat voi ho nuoc trong xanh nui da va canh quan tho mong day la noi ly tuong cho cac hoat dong da ngoai cam trai va chup anh dia phuong doc dao kham pha dia phuong doc dao kham pha,https://www.google.com/maps/search/?api=1&query=Khu%20du%20l%E1%BB%8Bch%20B%E1%BB%ADu%20Long%20%C4%90%E1%BB%93ng%20Nai
